"campaignid","sample","filename","period","periodtime","family","genus","species","maxn","latitude","longitude","date","time","location","site","depth","observer","successful.count","successful.length","raw.hdd.number","con.hdd.number","commonwealth.zone","status"
"2014-12_Geographe.Bay_stereoBRUVs","439","439_L21.avi","Time Seabed","59.24814","Sphyraenidae","Sphyraena","obtusata",1,-33.6309,115.2731,"17/12/2014","10:29:00","Geographe Bay","Geographe Bay","8.4","Curtin","Yes","No",NA,"5",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","44","44_L21.avi","1","45.00167","Carangidae","Pseudocaranx","spp",5,-33.3984,115.3097,"11/12/2014","6:54:00","Geographe Bay","Geographe Bay","34.4","Hayley","Yes",NA,NA,"2","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","44","44_L21.avi","1","1.24235","Diodontidae","Diodon","nicthemerus",1,-33.3984,115.3097,"11/12/2014","6:54:00","Geographe Bay","Geographe Bay","34.4","Hayley","Yes",NA,NA,"2","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","44","44_L21.avi","1","39.47336","Labridae","Coris","auricularis",21,-33.3984,115.3097,"11/12/2014","6:54:00","Geographe Bay","Geographe Bay","34.4","Hayley","Yes",NA,NA,"2","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","44","44_L21.avi","1","52.39795","Nemipteridae","Pentapodus","vitta",4,-33.3984,115.3097,"11/12/2014","6:54:00","Geographe Bay","Geographe Bay","34.4","Hayley","Yes",NA,NA,"2","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","44","44_L21.avi","1","53.65866","Neosebastidae","Neosebastes","pandus",2,-33.3984,115.3097,"11/12/2014","6:54:00","Geographe Bay","Geographe Bay","34.4","Hayley","Yes",NA,NA,"2","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","44","44_L21.avi","1","10.52886","Ostraciidae","Anoplocapros","amygdaloides",1,-33.3984,115.3097,"11/12/2014","6:54:00","Geographe Bay","Geographe Bay","34.4","Hayley","Yes",NA,NA,"2","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","44","44_L21.avi","1","0.73574","Platycephalidae","Platycephalus","spp",1,-33.3984,115.3097,"11/12/2014","6:54:00","Geographe Bay","Geographe Bay","34.4","Hayley","Yes",NA,NA,"2","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","44","44_L21.avi","1","58.48070","Scorpididae","Neatypus","obliquus",11,-33.3984,115.3097,"11/12/2014","6:54:00","Geographe Bay","Geographe Bay","34.4","Hayley","Yes",NA,NA,"2","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","44","44_L21.avi","1","11.95807","Sparidae","Chrysophrys","auratus",8,-33.3984,115.3097,"11/12/2014","6:54:00","Geographe Bay","Geographe Bay","34.4","Hayley","Yes",NA,NA,"2","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","44","44_L21.avi","1","53.82438","Urolophidae","Trygonoptera","ovalis",1,-33.3984,115.3097,"11/12/2014","6:54:00","Geographe Bay","Geographe Bay","34.4","Hayley","Yes",NA,NA,"2","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","442","442_L19.avi","P1","38.56468","Carangidae","Pseudocaranx","spp",1,-33.5066,115.4194,"12/12/2014","13:28:00","Geographe Bay","Geographe Bay","14.3","Curtin","Yes","Yes",NA,"2","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","442","442_L19.avi","P1","3.68869","Gerreidae","Parequula","melbournensis",2,-33.5066,115.4194,"12/12/2014","13:28:00","Geographe Bay","Geographe Bay","14.3","Curtin","Yes","Yes",NA,"2","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","442","442_L19.avi","P1","42.34902","Labridae","Coris","auricularis",3,-33.5066,115.4194,"12/12/2014","13:28:00","Geographe Bay","Geographe Bay","14.3","Curtin","Yes","Yes",NA,"2","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","442","442_L19.avi","P1","35.34145","Labridae","Notolabrus","parilus",3,-33.5066,115.4194,"12/12/2014","13:28:00","Geographe Bay","Geographe Bay","14.3","Curtin","Yes","Yes",NA,"2","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","442","442_L19.avi","P1","46.82961","Labridae","Ophthalmolepis","lineolatus",5,-33.5066,115.4194,"12/12/2014","13:28:00","Geographe Bay","Geographe Bay","14.3","Curtin","Yes","Yes",NA,"2","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","442","442_L19.avi","P1","18.09142","Monacanthidae","Acanthaluteres","vittiger",2,-33.5066,115.4194,"12/12/2014","13:28:00","Geographe Bay","Geographe Bay","14.3","Curtin","Yes","Yes",NA,"2","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","442","442_L19.avi","P1","9.97720","Monacanthidae","Chaetodermis","penicilligera",1,-33.5066,115.4194,"12/12/2014","13:28:00","Geographe Bay","Geographe Bay","14.3","Curtin","Yes","Yes",NA,"2","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","442","442_L19.avi","P1","26.12724","Monacanthidae","Scobinichthys","granulatus",3,-33.5066,115.4194,"12/12/2014","13:28:00","Geographe Bay","Geographe Bay","14.3","Curtin","Yes","Yes",NA,"2","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","442","442_L19.avi","P1","2.81671","Mullidae","Upeneichthys","vlamingii",1,-33.5066,115.4194,"12/12/2014","13:28:00","Geographe Bay","Geographe Bay","14.3","Curtin","Yes","Yes",NA,"2","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","442","442_L19.avi","P1","56.75398","Myliobatidae","Myliobatis","australis",1,-33.5066,115.4194,"12/12/2014","13:28:00","Geographe Bay","Geographe Bay","14.3","Curtin","Yes","Yes",NA,"2","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","442","442_L19.avi","P1","43.97064","Rhinobatidae","Trygonorrhina","dumerilii",2,-33.5066,115.4194,"12/12/2014","13:28:00","Geographe Bay","Geographe Bay","14.3","Curtin","Yes","Yes",NA,"2","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","442","442_L19.avi","P1","53.22378","Scyliorhinidae","Aulohalaelurus","labiosus",1,-33.5066,115.4194,"12/12/2014","13:28:00","Geographe Bay","Geographe Bay","14.3","Curtin","Yes","Yes",NA,"2","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","442","442_L19.avi","P1","39.12301","Urolophidae","Trygonoptera","ovalis",1,-33.5066,115.4194,"12/12/2014","13:28:00","Geographe Bay","Geographe Bay","14.3","Curtin","Yes","Yes",NA,"2","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","443","443_L11.avi","1","22.22278","Carangidae","Pseudocaranx","spp",6,-33.5698,115.2025,"12/12/2014","6:34:00","Geographe Bay","Geographe Bay","27","Logan","Yes",NA,NA,"4","Habitat Protection Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","443","443_L11.avi","1","13.34056","Dasyatidae","Dasyatis","brevicaudata",1,-33.5698,115.2025,"12/12/2014","6:34:00","Geographe Bay","Geographe Bay","27","Logan","Yes",NA,NA,"4","Habitat Protection Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","443","443_L11.avi","1","12.66322","Gerreidae","Parequula","melbournensis",9,-33.5698,115.2025,"12/12/2014","6:34:00","Geographe Bay","Geographe Bay","27","Logan","Yes",NA,NA,"4","Habitat Protection Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","443","443_L11.avi","1","4.28095","Labridae","Austrolabrus","maculatus",3,-33.5698,115.2025,"12/12/2014","6:34:00","Geographe Bay","Geographe Bay","27","Logan","Yes",NA,NA,"4","Habitat Protection Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","443","443_L11.avi","1","32.75831","Labridae","Coris","auricularis",5,-33.5698,115.2025,"12/12/2014","6:34:00","Geographe Bay","Geographe Bay","27","Logan","Yes",NA,NA,"4","Habitat Protection Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","443","443_L11.avi","1","4.28095","Labridae","Eupetrichthys","angustipes",1,-33.5698,115.2025,"12/12/2014","6:34:00","Geographe Bay","Geographe Bay","27","Logan","Yes",NA,NA,"4","Habitat Protection Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","443","443_L11.avi","1","48.87499","Mullidae","Upeneichthys","vlamingii",2,-33.5698,115.2025,"12/12/2014","6:34:00","Geographe Bay","Geographe Bay","27","Logan","Yes",NA,NA,"4","Habitat Protection Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","443","443_L11.avi","1","35.37982","Myliobatidae","Myliobatis","tenuicaudatus",1,-33.5698,115.2025,"12/12/2014","6:34:00","Geographe Bay","Geographe Bay","27","Logan","Yes",NA,NA,"4","Habitat Protection Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","443","443_L11.avi","1","48.99233","Neosebastidae","Neosebastes","pandus",2,-33.5698,115.2025,"12/12/2014","6:34:00","Geographe Bay","Geographe Bay","27","Logan","Yes",NA,NA,"4","Habitat Protection Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","443","443_L11.avi","1","3.22990","Pinguipedidae","Parapercis","haackei",1,-33.5698,115.2025,"12/12/2014","6:34:00","Geographe Bay","Geographe Bay","27","Logan","Yes",NA,NA,"4","Habitat Protection Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","443","443_L11.avi","1","25.32421","Sparidae","Chrysophrys","auratus",1,-33.5698,115.2025,"12/12/2014","6:34:00","Geographe Bay","Geographe Bay","27","Logan","Yes",NA,NA,"4","Habitat Protection Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","443","443_L11.avi","1","44.27539","Trygonorrhinidae","Trygonorrhina","dumerilii",1,-33.5698,115.2025,"12/12/2014","6:34:00","Geographe Bay","Geographe Bay","27","Logan","Yes",NA,NA,"4","Habitat Protection Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","448","448_L25.avi","1","25.57669","Carangidae","Pseudocaranx","spp",1,-33.3965,115.4931,"14/12/2014","13:05:00","Geographe Bay","Geographe Bay","10.6","Daphne","Yes",NA,NA,"5","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","448","448_L25.avi","1","34.32877","Gerreidae","Parequula","melbournensis",3,-33.3965,115.4931,"14/12/2014","13:05:00","Geographe Bay","Geographe Bay","10.6","Daphne","Yes",NA,NA,"5","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","448","448_L25.avi","1","6.45924","Labridae","Austrolabrus","maculatus",1,-33.3965,115.4931,"14/12/2014","13:05:00","Geographe Bay","Geographe Bay","10.6","Daphne","Yes",NA,NA,"5","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","448","448_L25.avi","1","54.98054","Labridae","Coris","auricularis",7,-33.3965,115.4931,"14/12/2014","13:05:00","Geographe Bay","Geographe Bay","10.6","Daphne","Yes",NA,NA,"5","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","448","448_L25.avi","1","5.84751","Labridae","Eupetrichthys","angustipes",2,-33.3965,115.4931,"14/12/2014","13:05:00","Geographe Bay","Geographe Bay","10.6","Daphne","Yes",NA,NA,"5","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","448","448_L25.avi","1","35.18129","Labridae","Halichoeres","brownfieldi",1,-33.3965,115.4931,"14/12/2014","13:05:00","Geographe Bay","Geographe Bay","10.6","Daphne","Yes",NA,NA,"5","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","448","448_L25.avi","1","28.98343","Labridae","Notolabrus","parilus",2,-33.3965,115.4931,"14/12/2014","13:05:00","Geographe Bay","Geographe Bay","10.6","Daphne","Yes",NA,NA,"5","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","448","448_L25.avi","1","36.37526","Labridae","Ophthalmolepis","lineolatus",8,-33.3965,115.4931,"14/12/2014","13:05:00","Geographe Bay","Geographe Bay","10.6","Daphne","Yes",NA,NA,"5","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","448","448_L25.avi","1","34.87098","Labridae","Pseudolabrus","biserialis",1,-33.3965,115.4931,"14/12/2014","13:05:00","Geographe Bay","Geographe Bay","10.6","Daphne","Yes",NA,NA,"5","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","448","448_L25.avi","1","35.84529","Monacanthidae","Scobinichthys","granulatus",1,-33.3965,115.4931,"14/12/2014","13:05:00","Geographe Bay","Geographe Bay","10.6","Daphne","Yes",NA,NA,"5","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","448","448_L25.avi","1","26.92248","Mullidae","Upeneichthys","vlamingii",2,-33.3965,115.4931,"14/12/2014","13:05:00","Geographe Bay","Geographe Bay","10.6","Daphne","Yes",NA,NA,"5","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","448","448_L25.avi","1","59.26760","Odacidae","Heteroscarus","acroptilus",1,-33.3965,115.4931,"14/12/2014","13:05:00","Geographe Bay","Geographe Bay","10.6","Daphne","Yes",NA,NA,"5","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","448","448_L25.avi","1","12.81114","Ostraciidae","Anoplocapros","lenticularis",1,-33.3965,115.4931,"14/12/2014","13:05:00","Geographe Bay","Geographe Bay","10.6","Daphne","Yes",NA,NA,"5","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","448","448_L25.avi","1","46.30575","Trygonorrhinidae","Trygonorrhina","dumerilii",1,-33.3965,115.4931,"14/12/2014","13:05:00","Geographe Bay","Geographe Bay","10.6","Daphne","Yes",NA,NA,"5","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","45","45_L5.avi","1","13.42565","Gerreidae","Parequula","melbournensis",13,-33.4446,115.1317,"9/12/2014","13:28:00","Geographe Bay","Geographe Bay","41.1","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","45","45_L5.avi","1","57.59148","Myliobatidae","Myliobatis","tenuicaudatus",1,-33.4446,115.1317,"9/12/2014","13:28:00","Geographe Bay","Geographe Bay","41.1","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","45","45_L5.avi","1","32.87287","Paralichthyidae","Pseudorhombus","spp",1,-33.4446,115.1317,"9/12/2014","13:28:00","Geographe Bay","Geographe Bay","41.1","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","45","45_L5.avi","1","24.22478","Platycephalidae","Platycephalus","spp",4,-33.4446,115.1317,"9/12/2014","13:28:00","Geographe Bay","Geographe Bay","41.1","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","45","45_L5.avi","1","51.07218","Sillaginidae","Sillago","spp",5,-33.4446,115.1317,"9/12/2014","13:28:00","Geographe Bay","Geographe Bay","41.1","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","45","45_L5.avi","1","42.41742","Trygonorrhinidae","Trygonorrhina","dumerilii",2,-33.4446,115.1317,"9/12/2014","13:28:00","Geographe Bay","Geographe Bay","41.1","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","45","45_L5.avi","1","10.08842","Urolophidae","Trygonoptera","ovalis",1,-33.4446,115.1317,"9/12/2014","13:28:00","Geographe Bay","Geographe Bay","41.1","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","455","455_L13.avi","1","36.91636","Carangidae","Seriola","hippos",1,-33.5671,115.182,"15/12/2014","8:42:00","Geographe Bay","Geographe Bay","24.9","Logan","Yes",NA,NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","455","455_L13.avi","1","10.32699","Gerreidae","Parequula","melbournensis",25,-33.5671,115.182,"15/12/2014","8:42:00","Geographe Bay","Geographe Bay","24.9","Logan","Yes",NA,NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","455","455_L13.avi","1","3.12924","Monacanthidae","Acanthaluteres","vittiger",3,-33.5671,115.182,"15/12/2014","8:42:00","Geographe Bay","Geographe Bay","24.9","Logan","Yes",NA,NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","455","455_L13.avi","1","23.45345","Mullidae","Upeneichthys","vlamingii",1,-33.5671,115.182,"15/12/2014","8:42:00","Geographe Bay","Geographe Bay","24.9","Logan","Yes",NA,NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","455","455_L13.avi","1","36.54655","Myliobatidae","Myliobatis","tenuicaudatus",4,-33.5671,115.182,"15/12/2014","8:42:00","Geographe Bay","Geographe Bay","24.9","Logan","Yes",NA,NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","455","455_L13.avi","1","36.91636","Neosebastidae","Neosebastes","pandus",1,-33.5671,115.182,"15/12/2014","8:42:00","Geographe Bay","Geographe Bay","24.9","Logan","Yes",NA,NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","455","455_L13.avi","1","53.42120","Ostraciidae","Anoplocapros","amygdaloides",1,-33.5671,115.182,"15/12/2014","8:42:00","Geographe Bay","Geographe Bay","24.9","Logan","Yes",NA,NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","455","455_L13.avi","1","2.78056","Ostraciidae","Anoplocapros","lenticularis",1,-33.5671,115.182,"15/12/2014","8:42:00","Geographe Bay","Geographe Bay","24.9","Logan","Yes",NA,NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","455","455_L13.avi","1","7.13992","Platycephalidae","Platycephalus","spp",2,-33.5671,115.182,"15/12/2014","8:42:00","Geographe Bay","Geographe Bay","24.9","Logan","Yes",NA,NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","455","455_L13.avi","1","59.75364","Sparidae","Chrysophrys","auratus",5,-33.5671,115.182,"15/12/2014","8:42:00","Geographe Bay","Geographe Bay","24.9","Logan","Yes",NA,NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","455","455_L13.avi","1","30.84084","Trygonorrhinidae","Trygonorrhina","dumerilii",1,-33.5671,115.182,"15/12/2014","8:42:00","Geographe Bay","Geographe Bay","24.9","Logan","Yes",NA,NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","455","455_L13.avi","1","15.78134","Urolophidae","Trygonoptera","mucosa",1,-33.5671,115.182,"15/12/2014","8:42:00","Geographe Bay","Geographe Bay","24.9","Logan","Yes",NA,NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","458","458_L19.avi","P1","15.13069","Carangidae","Pseudocaranx","spp",1,-33.5151,115.5044,"16/12/2014","10:58:00","Geographe Bay","Geographe Bay","6.2","Curtin","Yes","No",NA,"BH",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","458","458_L19.avi","P1","29.23980","Carcharhinidae","Galeocerdo","cuvier",1,-33.5151,115.5044,"16/12/2014","10:58:00","Geographe Bay","Geographe Bay","6.2","Curtin","Yes","No",NA,"BH",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","458","458_L19.avi","P1","27.80058","Cheilodactylidae","Nemadactylus","valenciennesi",1,-33.5151,115.5044,"16/12/2014","10:58:00","Geographe Bay","Geographe Bay","6.2","Curtin","Yes","No",NA,"BH",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","458","458_L19.avi","P1","27.12768","Labridae","Notolabrus","parilus",1,-33.5151,115.5044,"16/12/2014","10:58:00","Geographe Bay","Geographe Bay","6.2","Curtin","Yes","No",NA,"BH",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","463","463_L23.avi","P1","36.35580","Carangidae","Pseudocaranx","spp",9,-33.5151,115.5044,"12/12/2014","8:03:00","Geographe Bay","Geographe Bay","24.3","Curtin","Yes","No",NA,"2",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","463","463_L23.avi","P1","20.14681","Myliobatidae","Myliobatis","australis",1,-33.5151,115.5044,"12/12/2014","8:03:00","Geographe Bay","Geographe Bay","24.3","Curtin","Yes","No",NA,"2",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","463","463_L23.avi","P1","12.09821","Neosebastidae","Neosebastes","pandus",1,-33.5151,115.5044,"12/12/2014","8:03:00","Geographe Bay","Geographe Bay","24.3","Curtin","Yes","No",NA,"2",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","463","463_L23.avi","P1","52.88010","Ostraciidae","Anoplocapros","amygdaloides",1,-33.5151,115.5044,"12/12/2014","8:03:00","Geographe Bay","Geographe Bay","24.3","Curtin","Yes","No",NA,"2",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","463","463_L23.avi","P1","20.87643","Platycephalidae","Platycephalus","spp",1,-33.5151,115.5044,"12/12/2014","8:03:00","Geographe Bay","Geographe Bay","24.3","Curtin","Yes","No",NA,"2",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","463","463_L23.avi","P1","45.29530","Rhinobatidae","Aptychotrema","vincentiana",1,-33.5151,115.5044,"12/12/2014","8:03:00","Geographe Bay","Geographe Bay","24.3","Curtin","Yes","No",NA,"2",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","463","463_L23.avi","P1","40.84084","Rhinobatidae","Trygonorrhina","dumerilii",2,-33.5151,115.5044,"12/12/2014","8:03:00","Geographe Bay","Geographe Bay","24.3","Curtin","Yes","No",NA,"2",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","463","463_L23.avi","P1","47.61595","Sparidae","Pagrus","auratus",1,-33.5151,115.5044,"12/12/2014","8:03:00","Geographe Bay","Geographe Bay","24.3","Curtin","Yes","No",NA,"2",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","47","47_L15.avi","1","50.40596","Carangidae","Pseudocaranx","spp",7,-33.5485,115.2878,"12/12/2014","10:29:00","Geographe Bay","Geographe Bay","24.3","Hayley","Yes",NA,NA,"3","Multiple Use Zone","Fished"
